882693783095320578	Sofija Tērnere filmējoties «Troņu spēlēs» uzzinājusi daudz ko jaunu par seksu https://t.co/QIyTLuyzKc https://t.co/DjnlnAzEOu	POS
882693788526882817	Kas par cīņu! Malacis, Aļona! #Wimbledon	POS
882693799360770052	Atzinība @RihardsKols un pārējai @LatvijasKarogs komandai! Bet karoga šuvēji kļūdījušies krāsu 2:1:2 proporcijā?  https://t.co/WWltgsUkxw	NEU
882693821292847105	Talsi - Talsu novada sportisti dosies uz VII Latvijas Jaunatnes olimpiādi https://t.co/TphItMzvdH	NEU
882693833938657282	Jānis Streičs savas gleznas nepārdod, jo nezina, cik prasīt https://t.co/KpgWnsjKLp https://t.co/zei4dglm9f	NEU
882693880273149954	Dziedātāja Madonna publiskojusi jaunu «selfiju», kurā redzama bez kosmētikas https://t.co/YgBFtzbYur https://t.co/MWjsZMYiu0	NEU
882693888556838912	Vareni!  Smagā cīņā #AļonaOstapenko pārvar #Wimbledon otro kārtu. Tā turpināt! Lepojamies! https://t.co/q4hZvSi8vL	POS
882693919389167616	Otrā diena un esam jau gandrīz pusi no plānotā pieveikuši. Rādam beļģu skautiem Latvijas dabas vērtības un svinam... https://t.co/jkJSypthRD	POS
882693939794464768	Ostapenko vēl viena trīs setu uzvara Vimbldonā https://t.co/7t2S2dL818	NEU
882693976842805250	M​eraija Kerija nespēj iegādāties somiņu, vai māksliniecei finansiālas problēmas? https://t.co/FVRhRMthxH https://t.co/zFobjtrGDh	NEG
882693993691320320	Tas ko šovakar parādīja Jeļena Ostapenko ir kautkas no fantastikas! Tā ''izvilkt'' 2.setu, un trešajā uzvarēt 6-3! #Wimbledon2017 🎾	POS
882694020711018496	Aļona pilnīgi bez stresa paņēma... :) :D	POS
882694050549293056	@Vinkele Nez @AivarsLembergs  zin, kas ir @Vinkele ?	NEU
882694082862219264	Zemenes ar putukrējumu - ēst un ēst. 🍓😍	POS
882694125191090177	Ostapenko ar grūtu uzvaru iesoļo Vimbldonas trešajā kārtā https://t.co/TWBUJJvyC6 https://t.co/hVvaK6R4VP	NEU
882694159555055616	@vitaamiins prognoze par trīs setu uzvaru laimīgā kārtā piepildījās.	POS
882694220464762880	@eberhardin Tas jau nav par to,kur strādā. Mana tēva raksturs. Pat lugām iedvesmoja.	NEU
882694239343321088	Malacis, Jeļena. Tik grūtā un saspringtā cīņā izcīnīta otrā uzvara!	POS
882694242090352640	9 fakti par sieviešu krūtīm, kuri tevi tiešām izbrīnīs! https://t.co/efdE4MXJp5 https://t.co/qmZbzyKRVE	POS
882694316346535937	gatava 🙃 šovakar tāds najs vakars būs https://t.co/r7EVwLfWYU	POS
882694366099365888	Labi kas labi beidzas	POS
882694370801180673	Ne velti šodien atkārtoju - nemīlu ukraiņus, bet hohluškas gan! :)))) https://t.co/RLweLtCsxl	POS
882694441642991616	Labi, ka es necentos. Labi centos, nesanāca :D https://t.co/KBgZmk5aIr	POS
882694467014324224	@normis @lastguru_net @aigarius Tad jādodas uz vietu, kur izsita nepareizo čeku un jāskaidro tur situāciju.Kasiere… https://t.co/MZHwION11Z	NEU
882694497427222533	Tenis ir forš. Bet nu skatoties, nervi beigti #Aljona	POS
882694596135878656	Ja kādreiz domāju, cik drausmīgas ir britu vecpuišu ballītes, tad lidmašīna piedzīvoju vecmeitu.  Tas ir kaut kas. Cūkkūts, troksnis.	NEG
882694612560879616	Vecaaki saka, ka #Ostapenko ir otra #Sharapova, līdzīgs stils-trāpīt tīklā, N kļūdu, bet beigās - uzvara	POS
882694662682804224	Ķēru saulīti-Bastejkalns ar raibām dobēm. Vērmanīša solīdais lauvu paps, rozes un jasmīni, kas smaržo kā Dziesmu dz… https://t.co/x66WfiPfzB	POS
882694832476622848	Izskatījās traki...bet beigās pelnīta uzvara #Ostapenko rullē🎾 2017#Wimbledon	POS
882694868623134720	Šodien Cēsu Olimpiskajā centrā Priekuļos bišķi sanāca pašaudīties. Ar biatlona šauteni :) Pirmajā piegājienā 3 no 5, otrajā - 4 no 5.	POS
882694876718145536	Gribi pagatavot #saldējumu ar kādu t.s. #superfood? Ļoti vienkārši pagatavojams ar #baobabu Uzzini par to vairāk… https://t.co/vBqOQZpY9n	POS
882694945890598912	Desmit Dieva baušļus mēs varam izlasīt Bībelē 2.Moz.20:2-17 un diemžēl mēs nevaram tur izlasīt... https://t.co/AOcYOa9yr8	NEG
882694953184485377	Tas blāviens 🇱🇻 #Wimbledon2017 https://t.co/uOAcCFa1gb	POS
882694956732878848	Super! Grūtā cīņā Aļona uzvar! Nākamā spēle piektdien, bet rīt Ernests atkal spēlēs	POS
882694971123527680	Šodien nejauši uzkrāsoju ar skropstu tušu kaķim ūsas.. glābjot to no bites. 😅	POS
882694972184686592	Urrā! Ostapenko tik meistarīgi izspēlēja maču Vimbledonā un tiek nākamajā kārtā. Bauda skatīties kā viņa nezaudē savu pārliecību #Ostapenko	POS
882695015461421056	Tik daudz nervu šūniņas zaudētas, bet labs, kas labi beidzas! Malacis, Aļona! #Ostapenko #Wimbledon	POS
882695032578486272	Vēl viens laimīgs rīts, nu, ir arī pie @DanutaBite. Man prieks, ka Tev prieks! :) Esi vēl laimīgāka! https://t.co/2pBeZibeZV	POS
882695052853743617	⚠️Apsveicam Jeļenu Ostapenko ar vēl vienu uzvaru @Wimbledon čempionātā!💯 https://t.co/iMOdWL8lvR	POS
882695073993027584	Foto: Uz AB dambja uzstāda visu laiku grandiozāko Latvijas karogmastu https://t.co/i81Lr4dlQG	NEU
882695130603454464	Alona izlīda no tādas psiholoģiski fiziskas bedres, bet kā mums izlīst no "nervi čupā"?	NEU
882695131689762817	Swag City - Various Artists https://t.co/rs49Vm70ur	NEU
882695172324290561	Ha!@Tele2Latvia izsūta klientiem novērtēt pārklājumu no 0-10! Kurā statistikā to izmantosiet ja cilvēks ārpus mājas nav bijis gadu :D	POS
882695233133301761	Vai tad kad @MekijsNazis saka: "turam īkšķus!", viņš pats to dara? :)	POS
882695498100068352	"neklusti izveliga" vina teica "vienalga, kas patik tev, svarigi, kas patik vinam" vina teica  nee bled shitaa ari nestrada lietas	NEG
882695498469183488	Dāmas ar raksturu, tahgad var saukt par Ostapenko vai Aļonām.	NEU
882695615385415680	Ostapenko gūst uzvaru sīvā cīņā pret kanādieti Abandu iekļūstot 3. kārtā! #Wimbledon https://t.co/vwP6ZhYHTe	NEU
882695615880339456	“Putniņš padzērās un nokrita beigts!” Pie izdegušās Slokas izgāztuves mirst mazputniņi | LA https://t.co/6rzQXbqIcA	NEG
882695799746043905	Es pievienoju videoklipu @YouTube atskaņošanas sarakstam https://t.co/i5iH7HlQ41 Tarta de Santiago. Bizcocho fácil de almendras.	NEU
882695870059208705	VIDEO: Drosmīgi nagu dizaini, kuri šovasar noteikti jāizmēģina https://t.co/73TOzZDr0u https://t.co/rYAn5UgQjq	NEU
882695903429226496	Piesekojiet mums arī instagram profilā @festlogi 😇 https://t.co/IFDaMCDz7E	POS
882695953190400000	Ar katru savu rīcību tu tikai pierādi ka tas ir viens un tas pats cilvēks	NEU
882696097310879745	Kā trešdien, 5.jūlijā, savā iknedēļas preses konferencē paziņoja Ventspils pilsētas domes priekšsēdētājs Aivars... https://t.co/H1O6gXmH0H	NEU
882696325829185536	Es mīlu puišus, kuri ir garāki par mani, smaržo lieliski, un neaprakstāmi burvīgi apskauj.	POS
882696381818908672	Lembergs lokās kā zutis: par "Rīdzenes sarunām", to autentiskumu un publiskošanas iemesliem - https://t.co/2BrqKDQAzR via @nralv	NEG
882696542636920832	"Ārā 4 grādi, viskijā ir 40, Man ir 25, mazajai 40." /SS	NEU
882696565806292992	Nez ko Rīmenis bija domājis, sakot, ka Ostapenko pretiniece Abanda no aizmugures stipri atgādina Viljamsu. Bekhendu? #Wimbledon	NEU
882696586190630912	to laikam sauc par labu menedžmentu :p:p	POS
882696613373915136	Runāsim bez aplinkiem	NEU
882696731162443778	Mazā piektdiena ir klāt aka Trešdiena! Ienāc uz kādu kokteili, darba nedēļa kā nekā ir jau vidū! https://t.co/YFR2ribCDK	NEU
882696775085289472	Ja cilvēkam ir raksturs- tas var daudz! #AļonaOstapenko #Wimbledon2017	POS
882696912297525248	Trakākais apiņalus, kas līdz šim uzbrūvēts! Mega daudz Citra/Mosaic combo šajā 8% NE DIPA #neipa… https://t.co/BhIAX9riOc	NEU
882696930668802048	@Zalgauckis @eedgars man jau po…	NEU
882697026072457218	Esmu gatava, varu doties pa savas mīlules. ;)))))	POS
882697093587976192	12 stundas vardarbības. Čikāgā tiek ieviests The Purge scenārijs? https://t.co/W9vDEMR16p	NEU
882697108251435008	Viss drūmais 80s shits atdzimst, jo pasaule atkal ir drūma un transformatīva vieta	NEG
882697114861613056	Ai kas par raksturu! Arī tiem, kas spēj skatīties tenisu.	NEU
882697353429491713	Šuvēju brāķis, pat ja salīdzina publicitātes foto ar @LatvijasKarogs twitterkonta bildēm! Vai @RihardsKols ir iespē… https://t.co/T5oXLlIIS1	NEG
882697364020101121	@Leons_melis @LaukuDraiskule @rudaakaija @ainaronkuls Vai vidū?	NEU
882697390574243840	Vieglākais Konkurss #riga #latvija ! 3,5min var izmainīt Tavu nedēļas nogali! Neticami vienkāršs veids kā tikt... https://t.co/IFEyTzcmgj	POS
882697479212412928	Tenis ir forš. Bet nu skatoties, nervi beigti #AļonaOstapenko	NEU
882697523118432261	Raksti un piesakies līdz rītdienas rītam un saņem 4tru dienu likmes par 2vu dienu cenu!!!   latbetting@gmail.com	POS
882697580471365634	Kāds on? Čatiņu?! https://t.co/QR3egF07Zm	POS
882697615112065026	@IvetaBuike Es jau nesaku, ka viss ir slikti! Tikai faktoloğija! :))) Vnk mēs esam, D Ā S N I .... :)))	POS
882697618396151808	Foto: Kā daiļā Grieķijas princese pilngadību svinēja  https://t.co/cCAR25XGX4	NEU
882697631755010048	Niks Jangs piekritis Lakers piedāvājumam - vienas sezonas līgums par 5,2 miljoniem	NEU
882697720619610112	Dions Veiterss karjeru turpinās Knicks, Lakers vai Heat	NEU
882697801204998145	@normis @laacz @reinistraidas @ELisovskis @VKMKD @mikrotik_com First time setup ok, bet ja piemēram porti jāforward… https://t.co/G769cDZkxF	NEU
882697852622954500	Niks Jangs piekritis Warriors piedāvājumam - vienas sezonas līgums par 5,2 miljoniem	NEU
882698052674473986	Raksti un piesakies līdz rītdienas rītam un saņem likmes 4 dienas , bet maksā par 2!  latbetting@gmail.com	NEU
882698210300526593	No anālā seksa līdz pieaugušo autiņbiksītēm?! Mīti pret patiesību | https://t.co/9mPXDwdpv6 https://t.co/dUxHbVcbuW	NEU
882698241111937024	Jo tālāk, jo lielāka skaidrība- tie neviens nebija, kas nerunāja Rīdzenē #Ridzenessarunas	NEU
882698242479316992	Ja nu vienïgi stàsts/sajûsma par nepadošanos, bet citàdi #Ostapenko spèlèja (jutās?) dranķīgi... #Wimbeldon	NEG
882698435832545295	Tieši ja nosvilst bizness plaukst un zeļ https://t.co/QSU5jC6J0S	NEU
882698597669777408	CrossBox Fitness Journal: Workout, dienā, no pirmdienas 170705 - CrossBox Fitness Vēstnesis https://t.co/SQtxhG0mSB	NEU
882698672240173056	@VelgaDrupa @nralv Bet ir auditorija, kura tic... apveltīta ar valsts drošību apdraudošām vēlētāju tiesībām	NEG
882698688623255554	Lembis riktīgs "vecis". Labākais no 11-14 min. Viņam Ghetto brīvrunu batlā jāpiedalās! Gudro un fantazē apskaužamos… https://t.co/m8y9StbDFQ	NEU
882698700283420672	@edzuslv @normis @reinistraidas @ELisovskis @VKMKD @mikrotik_com Indeed. Ieteiktu tipiskās fīčas uztaisīt atsevišķā… https://t.co/jlzUBKA215	NEU
882698769485246468	Kera vadītā arodbiedrība par šo 8 gadus klusēja, toties līgumu ar Saskaņas centru gan noslēdza. | Veselam.lv https://t.co/exnij1IUh8	NEU
882698828671004676	galvenā problēma rītdienas prezentāciju gatavojot, kādu dizainu izvēlēties prezentācijai ..... lai ir smalki :)	POS
882698904118210562	Madam Koļegova, es rīt 12:00 izbraucu uz Zviedriju, lūdzu sazināties ar mani par rēķina nodošanu Zviedrijai.	NEU
882699154291666947	atzīmēja Man patīk jaunumam:"Izdari to tagad!" https://t.co/hjp7Zxqxpw	POS
882699201012002817	drīzāk neviens nespēj noticēt, ka esi lekcijās :D	POS
882699204438745088	Re: Nekustamo īpašumu projekts Klijānu ielā https://t.co/AOdUk29WNp	NEU
882699380561784832	Vai tu esi narkotiku eksperts? https://t.co/OU3Fmh3tWx https://t.co/GVCLq8iq3l	NEU
882699422190239744	Runājot par intervijām tad man šķiet ka Wimbldonā laukumā intervijas sniedz tikai pēc fināliem, arī šajā lietā ir tradīcijas :) #Wimbledon	NEU
882699671495483394	Es nobalsoju @RadioSWH TOP #prieksnams-ansis-zales par ansis – Zāles https://t.co/yt1wvGbSqe	NEU
882699821836107776	Es nobalsoju @RadioSWH TOP #prieksnams-ansis-zales par ansis – Zāles https://t.co/yt1wvGbSqe @ansishh	NEU
882699871614107649	@DikembeSakamoto @GaumigsJoks @ainaronkuls Andrim tikai misenes pieder .. Ņilam tomāti	NEG
882699887330041856	Darījumā ar ģenerālmenedžera Ankipāna bijušo komandu "Dinamo" iegūst kanādiešu uzbrucēju https://t.co/4CdUDLwFbw https://t.co/GOAiHyszuY	NEU
882699894179450881	Apņemos nebraukt uz V-pili ekskursijā!	NEU
882699905525043202	Līgumu ar @LatvijasRadio gribējām lauzt jau sen. Pārāk daudzi lēmumi tur netiek saskaņoti ar Ventspili.	NEG
882700019551399938	“Dieva ausī”. No B. Daukšta visu izsmeļošās dienasgrāmatas. – 1982.gada 25.februāris. https://t.co/WhraXVm41q https://t.co/cCOKks8cFT	NEU
882700023322075143	Pieredze jāvāc, iztēle jātrenē. Vēl 1 fakts, kas apliecina potenciālu. Ja šādi fakti būtu zināmāki, bet vienaldzība… https://t.co/URGeURAhmI	NEU
882700086064496641	TREEEYE - 2011.gada pavasara labvēlīgie apstākļi, dažādu mākslas virzienu ietekme un pašu vēlme… https://t.co/uNZUDBnCsP	NEU
882700146517004288	Ostapenko gūst otro uzvaru Vimbldonā https://t.co/vm1il8TU7m https://t.co/NThyyqwigy	NEU
882700174895742982	vislielaakais sievietes gandariijums, ka viirietis aiziet no sievietes viņas dēļ. 😊	POS
882700221045772294	Esi kā saule un spīdi! Dzeltenā krāsa droši ienāk vasaras modē | LA https://t.co/s6Cm7V04EF	POS
882700296220274691	tas plosts/prāmis/jahta, kas gāja apkārt pasaulei un pazuda, nav joprojām atradies? pēc Mildas?	NEU
882700412003995649	pašsaprotami, ka es tev parādīšu visu pasauli, arī atkārtojumā. 👌😏	POS
882700801134743554	11 gadus tiek marinēts likumpr."Par sertificētiem nodokļu konsultantiem"- par pienākumiem un atbildību likuma priekšā	NEG
882700835473457157	Mazā Ivana meklēšanā cilvēki bezatbildīgi linčo zēna māti: viņa "kaut ko zinot, bet to slēpj" https://t.co/FOZ7bCENZX	NEG
882700849193136128	@OvertimeLv @donis777 Izskatās, ka Aļona vēl nav fiziski atpakaļ formā pēc divu nedēļu rukāšanas Francijā.	NEU
882700854477955075	Vērts padomāt un atjēgties https://t.co/L7DouE6DCW	NEU
882700861478252544	Tas būs ko vērts! https://t.co/u7CtgHVL77	POS
882700955430658050	Man patika @YouTube videoklips https://t.co/yhFKFpbiCS [4K] OSKARS MEŽĀ PAZAUDĒJA MAKU! - VLOG #20.	NEU
882701241066946561	Vienu brīdi man likās, ka neparedzētā Ostapenko zaudējuma dēļ būs jāprasa no TV atpakaļ Vimbldonai prasītā nauda neparedzētiem gadījumiem	NEG
882701329348665348	"..jo augstāka ranga virsnieks, jo noslēgtākai jābūt sievas kleitai. [..] Tu esi vīra gods, sirdsapziņa un vizītkarte."  #VirsniekuSievas	NEU
882701462723321856	Igaunijai ES prezidētājvalsts darbā ir ko mācīties no Latvijas pieredzes, vērtē Kaljulaida  https://t.co/dOBo6m07Dw	NEU
882701730156355584	@LTG_Latgale @LRApvieniba @artuss Un, protams, @AndrejsJudins @Loskutovs	NEU
882701779351339008	Ja tev ir ienākumi virs 625 EUR, tad par privātumu un cilvektiesībam var aizmirst. https://t.co/UpcXQBMV2G	NEG
882701880140464128	Sēdi tu tāds vientuļš grāvjmalā, nevienu neaiztiec, ūdentiņu no pudeles strēb. Te pēkšņi starp merciem un brūnkakļi… https://t.co/zU3qrcLwwU	NEU
882702096457498626	Lai vai kādas nebūtu gaidas, Ostapenko 3.kārtā Vimbldonā iekļuvusi pirmo reizi. Ja pirms Francijas bija LV 2.rakete, tagad-pierāda, ka ir 1.	POS
882702286769750016	Mazā Ivana meklēšanā cilvēki bezatbildīgi linčo zēna māti: viņa "kaut ko zinot, bet to slēpj"; https://t.co/6uDVMbeIYJ	NEG
882702292872564736	Citējot @thompsonanch , "Dzeja kā patiesa cilvēka seja...  ...un suņu reja"	NEU
882702334920462336	Šodien stirpu no darba maja un Anglis savu minku pali vilka pa zāli. 😂😂	POS
882702452323123204	MR: "Nu šeit jau jau vērts skatīties,bija ārā."  Atkārtojums tomēr parāda, ka par milimetru, bet tomēr iekšā, un punkts Aļonai. #Griesti 🙈🙈🙈	NEU
882702476788543488	Es nespēju tam noticēt es esmu pabeigusi un laimīga par to 😘💯🎈😱😱 https://t.co/68237t2FWq	POS
882702501182570496	ir gandrīz pusnakts, bet es sēžu gultā un riju tostermaizes	NEU
882702525161508864	Es pievienoju videoklipu @YouTube atskaņošanas sarakstam https://t.co/mWSaQJ7olY Travis Scott - goosebumps ft. Kendrick Lamar.	NEU
882702595239882752	Neatkarības diena Čikāgā beidzas ar simts sašautiem cilvēkiem; https://t.co/ffsOvocON9	NEG
882702692539387904	Rīgas «Dinamo» nolīgst arī NHL spēlējušo kanādiešu uzbrucēju Makmilenu https://t.co/NgBKzyJvWG https://t.co/QneTi1WHBM	NEU
882702841504301058	@OvertimeLv @donis777 Viņa spēlēs labāk. Bija īpaša nervozēšana šodien, jo pret Abandu daudz zaudēts junioros, bet… https://t.co/ceUR8OsFIn	POS
882703157985513473	Akdd kā besij tādi cilvēki	NEG
882703578229551105	"Mīlestība ir tad, kad tu esi man blakus. Pat ja neesi. Un, ja es nevaru tev pieskarties, tu tik un tā esi ar mani." #VirsniekuSievas	POS
882703754142855168	Mazliet paveicās loterijā. 😅😅  5 L  - ABSOLUTI , KO lai saka paveicās. 😅👍👍✌👌🔥🔥 https://t.co/1OmZnUkqb2	POS
882703845259870209	ASV pretkorupcijas eksperte aicina nevīpsnāt par korupciju https://t.co/Xi2Dqfk4SU	NEU
882703905267777538	@kasparszellis nekādu. Tas ir #vissmalkāk	NEU
882703905746022401	Šī dziesmiņa.. 😄https://t.co/R0VJ1g84wR	NEU
882829698442682371	Esmu par feminismu – gribu, lai bruģi liek Iveta  https://t.co/xT5Ux3HgPZ https://t.co/L8OEUGEsV3	POS
882829730730446850	Pēc tam padomā vai pēc tavas nāves daudzi raudās	NEU
882829734081691652	Valdis Zatlers:Mums [sabiedrībai] ir jāsakārto savas politiskās un ētiskās vērtības; es aicinātu neatmest diskusijas par “Rīdzenes sarunām”.	NEU
882829870899875844	Airbus no Ķīnas saņem 140 lidmašīnu pasūtījumu 22 miljardu eiro vērtībā https://t.co/QgwcJt0T5M via @dblv	NEU
882829929234276357	Nesaprotu, kā @CSDD_LV pieļāva velo+sab. transp. joslas izveidi uz Zemitānu tilta? Ja jau baidās no velojoslas Brīvības ielā...	NEU
882829953116631041	Labs un reāls skatījums. https://t.co/1Vm7QcJcOH	POS
882830219350028288	Plkst. 8.25 pie mums viesosies @teatris dziedošo aktieru ansamblis “Greizais Ratiņš”. https://t.co/s1nueSBjaZ	NEU
882830365131407360	Kā turpmāk pārvietoties pa Barona ielu? https://t.co/H3PigrnXRj	NEU
882830368809897984	Kāds Vārds Izmainīja Tavu Dzīvi Uz Visu Mūžu? https://t.co/LWcpsQIMtt	NEU
882830429593751552	Andre Robersons paliks Thunder - trīs sezonu līgums par 30 miljoniem	NEU
882830529510481920	Jamaica https://t.co/tRP60CV1Ee	NEU
882830544173662208	Saimniecisks nācijas paps - kurš no politiķiem tas ir mākslinieka Ernesta Kļaviņa redzējumā: https://t.co/PFnQnXYgzD	NEU
882830837540151298	ASV prezidents ar Melāniju un Ivanku Trampām sagaidīti Polijā https://t.co/vPcZhO6gBj	NEU
882830996772663297	Gulbim cīņa par atkārtotu labāko rezultātu Vimbldonā https://t.co/9JcWg1Rj1H https://t.co/PAD9MzYd2W	NEU
882831007560368136	"Jelgavas" kapteinis ierodas uz pirmsspēles preses konferenci ar kruķiem https://t.co/9sPULWiUUN https://t.co/86dVJmO1Pz	NEU
882831057225220096	Tuvojas nedēļas nogale - plāno savu atpūtu atbildīgi un atstāj aiz sevis tīru gan mežā, gan pilsētā. #esiatbildīgs https://t.co/mNan1Byn9t	NEU
882831144311554049	Ārstu steiks. Kas tālāk? Skolotāju kotletes? https://t.co/WRlWBR2qx4	NEG
882831213710499847	Pēc pirtiņas karsta tēja un filma ar Džoniju Depu "Mironis". Vienīgā tāda veida :)	POS
882831327355174912	💻📝Reģistrējies bezmaksas tālmācības kursiem, uzzini vairāk par #PatentuSistēmu --> iegūsti sertifikātu par veiksmīg… https://t.co/82GUpIHRHX	POS
882831434171506689	Pilns mežs ar gailenēm. Mērce burvīga sanāca 🍄🍄🍄	POS
882831482234040322	Smiltenes novada pašvaldības delegācija devusies darba vīzītē uz Vāciju  https://t.co/cjRst5tOtY	NEU
882831482347245573	Sarunas un lēmumi par 'oligarhu lietas' izbeigšanu liek uzdot jautājumus par izmeklēšanas kvalitāti, pauž Stukāns https://t.co/UE8L2hvWfM	NEG
882831498335879171	Pievienojies @breakinglv  kanālam Telegram un esi vienmēr pirmais, kas uzzina par notikumiem.… https://t.co/0sT7c51RQR	NEU
882831668532449281	RT Kabaču muciņas ar sēnēm un sieru; https://t.co/z2giSo3xIe	NEU
882831747708321795	Nedaudz par vaļu fotografēšanu ar... https://t.co/KTTm80hyAG	NEU
882831799356882944	Bijušais AM parlamentārais sekretārs Panteļējevs kļuvis par Čakšas biroja vadītāju https://t.co/rjqUfAX5E6	NEU
882832038579113986	Gulbis Vimbldonas čempionāta otrās kārtas mačā tiekas ar titulēto del Potro  https://t.co/mJl6onI4uJ	NEU
882832050562240515	Anžejs Pasečņiks par dalību Latvijas izlasē: Pašlaik nevaru dot atbildi, bet es ļoti ceru, ka tā būs par labu spēlēšanai izlasē.	NEU
882832339226722304	Ir noticis pārpratums. Es taču lūdzu lietu, nevis aukstumu.	NEG
882832352900247553	Šī gada vasara - vakarā ejot gulēt un apsedzoties ar divām segām, Tu domā vai nenosalsi pa nakti. #vasara #auksts	NEU
882832692269776897	Vairāki jauni rīdzinieki ieradās Rīgas domē, lai uzdotu jautājumus deputātiem, kas izvirzīja mēra amatam Mārtiņu... https://t.co/GzYD6BYJQT	NEU
882832740571377670	Uzsākta Jāņa Poruka ielas pārbūve ar lietus ūdens kanalizācijas sistēmas un attīrīšanas iekārtu izbūvi:… https://t.co/DO3XabZhEX	NEU
882832974630313985	Mētras SPA Inārai šodien dzimšanas dienas vibrācijās 🌱🌸💛 Lai joprojām un vēl vairāk izdodas būt miera,harmonijas,la… https://t.co/ib4AHkxxza	POS
882833039214116864	Anžejs Pasečņiks: Šobrīd man ir svarīgi vēl palikt Eiropā, pilnveidoties un palikt spēcīgākam.	POS
882833054628278273	Neticami! Pašā Āgenskalna centrā jau gadiem atrodas nelegāla būve, kas pārtapusi par izg... https://t.co/sPdloWuzh9 https://t.co/WnXW6UXQCP	NEG
882833075213873153	Šodien #3seassumit Varšavā svarīgas diskusijas ar Centrālās un Austrumeiropas valstu vadītājiem un @POTUS @realDonaldTrump	NEU
882833166473580544	@IngaSPR Kas, kas nav vēlētāji? Baidos liekulīgu frāžu mētāšana ir visai gluma nodarbe. Ja jums būtu taisnība - mēs… https://t.co/GT8Fw6gdrV	NEG
882833284794912768	Emoji žurnālistika. Mana karikatūra diena.lv https://t.co/iHK6r162UN https://t.co/Di2MnkGy5g	NEU
882833285562466306	Šodien 10:30 Igaunijā sāksies cīņa par medaļām Pasaules čempionāta vidējā distancē. Rezultāti:… https://t.co/NJq2466XrG	NEU
882833395558096897	Anda Līce: Balso pateicībā par drupačām no amatpersonu dzīru galdiem | LA https://t.co/cW5pzpbebY	NEG
882833405364379648	AM maina retoriku lai nezaudētu seju. OMD tagad tiks saukts par brīvprātīgu pamatapmācību. Ja tā būs kvalitatīva un… https://t.co/jPJiBObfm9	NEU
882833514743431168	Zatlers: «Oligarhu sarunās» galvenais ir morāli ētiskais aspekts  https://t.co/qFmMsWVV1V	NEU
882833516995764226	Arī pie Ventspils gadiem krājas ievērojams apjoms atkritumu no Anglijas  https://t.co/i0VDPhfRkZ	NEU
882833625774948352	@BrituPutni Es tādu putnu nemaz nezinu.	NEU
882833895644909568	Valstī reģistrēti 74 CSNg, kuros cietuši 24cilvēki. CS jomā sast.592 protokoli, t.sk. 239 par ātrumu un 8 par t/l vadīšanu alkohola reibumā.	NEG
882833991136550912	Tavs horoskops veiksmīgai dienai – 6. jūlijs  https://t.co/1ZzR3GQ4XS https://t.co/OcGNO4U9T1	NEU
882833994823471105	Tavs horoskops veiksmīgai dienai – 6. jūlijs  https://t.co/1ZzR3H7Gms https://t.co/i3R0WyF6Iy	NEU
882834010443051008	Paplašina ēku sarakstu, kuras atbrīvotas no energoefektivitātes prasībām https://t.co/u0ONy1xRmc via @LV_portals	NEU
882834115506176001	Tur jau tik pret vienu cilvēku tas spēks jāizmanto! https://t.co/ojCUP4QX7B	NEU
882834177388933121	Indexo: Līdz šim 2.pensiju līmeņa pārvalde ir bijusi miera osta un pīļu dīķis https://t.co/Ablzna9Uu6	NEU
882834250436939777	Darīt vai… ciest - https://t.co/W84TNa9TCa via @ntukzinas	NEU
882834357349752832	Skandalozi, bet taisnīgi. Latvijas Televīzija pārtrauc sadarbību ar Ventspils domi https://t.co/6TBl4mOv31	NEU
882834372986056706	Zemenēm šķiet tīri labi tīk laika apstākļi. Mana dāza velte 🍓🍓🍓	NEU
882834394016362496	Latvijas vēlētāji raksta: Cilveki mīļie! Kad jūs sāksiet draudzēties ar atmiņu? Kurš atceras 2011.gadu? Lasot... https://t.co/WSiteICgHa	NEU
882834433069461505	Ne tikai jauns @Rigassatiksme_   tramvaja maršrtuts, bet arī VIP loža jaunajā Nr. 1, kad 5 sēdvietas paredzētas tik… https://t.co/1LMsBKtJO2	NEU
882834482985828357	Indexo: Līdz šim 2.pensiju līmeņa pārvalde ir bijusi miera osta un pīļu dīķis https://t.co/5HWIUZLxyd via @dblv	NEU
882834543396495360	Nepalaid garām jauno raidījumu, kur arhitekte sniedz ieskatu Gaismas Pils telpu plānojumā!	NEU
882834552321978368	.@MarisKucinskis: Juridiskas ģimenes ārstu protesta nianses jārisina juristiem, galvenais – runāt pēc būtības.… https://t.co/7aBaVA8TBC	NEU
882834630994534404	Mūsu ğimene būtu starā! Jānis Rudzītis Terēze Marija Miltiņa https://t.co/airN28eRG6	POS
882834808929476608	Noklausies @JLo jauno dziesmu "Ni Tu Ni Yo"! https://t.co/4FA0AbgS8b https://t.co/v9cHdMIKIn	NEU
882834854215340032	Elements pied.Metafors - Nemainīgā Nostāja(Audio)[2014]: https://t.co/w2jGd6pMZz, izmantojot @YouTube	NEU
882834927628283904	Ja darīsi tāpat kā vakar, arī rezultāts būs tas pats, kas vakar. #vecigrābekļi	NEU
882835072239489026	Labrīt no @SaldusRadio studijas! Lai laba mūzika mūs vieno! saldusradio.lv https://t.co/DlTcNYizJK	NEU
882835203726745600	Kaķis. Fotogrāfija. Regresija. https://t.co/CXk6BqMzJR	NEU
